INSEE_COM;Annee;Nb_mutations;NbMaisons;NbApparts;propmaison;propappart;PrixMoyen;Prixm2Moyen;SurfaceMoy
09224;2023;11;11;0;100;0;121999.545454545;1316;104
09225;2023;212;143;69;67.4528301886792;32.5471698113208;134217.688679245;1655.32547169811;83.938679245283
09226;2023;1;1;0;100;0;168000;2667;63
09227;2023;1;1;0;100;0;140000;1186;118
09228;2023;3;3;0;100;0;176706.666666667;1762.66666666667;106.666666666667
09229;2023;2;2;0;100;0;85000;937.5;100
09230;2023;3;3;0;100;0;77333.3333333333;855;105.666666666667
09231;2023;11;11;0;100;0;90573.6363636364;2425.36363636364;56.2727272727273
09232;2023;5;5;0;100;0;75480;889;87.8
09235;2023;13;13;0;100;0;309291.538461538;1881;115.769230769231
09236;2023;4;4;0;100;0;138125;1639;83.75
09237;2023;1;1;0;100;0;218670;2302;95
09238;2023;2;2;0;100;0;177500;1870;93.5
09239;2023;5;5;0;100;0;130600;1704.6;71.8
09240;2023;3;2;1;66.6666666666667;33.3333333333333;121166.666666667;1223.66666666667;112.666666666667
09241;2023;9;9;0;100;0;159271.111111111;1702;90.6666666666667
09244;2023;12;11;1;91.6666666666667;8.33333333333333;210808.333333333;1772.58333333333;108
09245;2023;11;11;0;100;0;194901.363636364;2009.09090909091;99.8181818181818
09246;2023;5;5;0;100;0;188370;1705.8;93.2
09247;2023;8;8;0;100;0;86156.25;1339.25;70.875
09250;2023;4;4;0;100;0;135375;1129.5;119.25
09251;2023;2;2;0;100;0;125000;1108;98.5
09252;2023;2;2;0;100;0;110000;1470;72.5
09253;2023;4;4;0;100;0;81775;859.75;88.5
09254;2023;2;2;0;100;0;219975;2224;85
09256;2023;1;1;0;100;0;530950;3540;150
09257;2023;10;10;0;100;0;185814;1980.1;117
09258;2023;3;3;0;100;0;152666.666666667;1870;90
09261;2023;99;59;40;59.5959595959596;40.4040404040404;115048.161616162;1434.40404040404;81.5353535353535
09262;2023;2;2;0;100;0;109380;945;122.5
09264;2023;11;11;0;100;0;191909.090909091;1933.81818181818;98.2727272727273
09265;2023;25;17;8;68;32;152043.08;1859.52;80.16
09267;2023;7;7;0;100;0;92318.5714285714;1249.85714285714;76.1428571428571
09268;2023;13;13;0;100;0;166784.615384615;1630.69230769231;108.923076923077
09269;2023;1;1;0;100;0;237000;1743;136
09270;2023;4;4;0;100;0;141000;1332.75;103
09272;2023;16;16;0;100;0;196263.125;1847.375;102.125
09273;2023;10;10;0;100;0;148160.7;1556.9;89
09274;2023;4;4;0;100;0;142966.75;1308.5;109.5
09275;2023;1;1;0;100;0;185000;1652;112
09276;2023;1;1;0;100;0;2,00E+05;1399;143
09277;2023;13;13;0;100;0;162023.846153846;1503.61538461538;110.538461538462
09280;2023;22;22;0;100;0;150621.636363636;1633.59090909091;99.6363636363636
09281;2023;2;2;0;100;0;152500;1822.5;89.5
09282;2023;42;37;5;88.0952380952381;11.9047619047619;188248.595238095;1717;114.380952380952
09283;2023;5;3;2;60;40;143040;1870.8;81.6
09285;2023;17;17;0;100;0;96361.7647058823;1316.94117647059;71.4705882352941
09289;2023;13;12;1;92.3076923076923;7.69230769230769;140882.384615385;1777.61538461538;88.1538461538462
09290;2023;7;7;0;100;0;112148.714285714;1973.71428571429;58.2857142857143
09291;2023;6;6;0;100;0;85448.3333333333;1794.66666666667;49.5
09292;2023;2;2;0;100;0;203450;2873;90
09293;2023;12;12;0;100;0;147208.333333333;1503;101.083333333333
09294;2023;1;1;0;100;0;225000;1125;200
09295;2023;1;1;0;100;0;60000;1714;35
09296;2023;1;1;0;100;0;177650;1794;99
09298;2023;2;2;0;100;0;125125;1855.5;67
09299;2023;8;8;0;100;0;157162.5;2089.25;75.875
09300;2023;1;1;0;100;0;150000;1667;90
09301;2023;9;9;0;100;0;101690;1386;74.1111111111111
09303;2023;4;4;0;100;0;303760;2133.25;143.75
09305;2023;3;3;0;100;0;129533.333333333;1746.33333333333;71.3333333333333
09306;2023;34;26;8;76.4705882352941;23.5294117647059;119666.323529412;1418.23529411765;86.6764705882353
09307;2023;2;2;0;100;0;46400;577;80
09308;2023;2;2;0;100;0;119750;1878.5;67.5
09309;2023;2;2;0;100;0;164000;1083;119.5
09311;2023;1;1;0;100;0;112910;1152;98
09312;2023;36;35;1;97.2222222222222;2.77777777777778;201619.444444444;2003.36111111111;104.583333333333
09313;2023;2;2;0;100;0;178750;1489.5;120
09314;2023;4;2;2;50;50;131087.5;1735.25;76.75
09315;2023;1;1;0;100;0;145000;906;160
09316;2023;2;2;0;100;0;75000;1346;71.5
09318;2023;3;3;0;100;0;194723.333333333;3060;62.6666666666667
09319;2023;1;1;0;100;0;360200;1615;223
09321;2023;2;1;1;50;50;65500;1330;47.5
09322;2023;52;25;27;48.0769230769231;51.9230769230769;84041.8269230769;1833.78846153846;48.7884615384615
09323;2023;1;1;0;100;0;205000;1934;106
09324;2023;41;41;0;100;0;155085.390243902;1821.0243902439;86.5853658536585
09326;2023;2;2;0;100;0;124435;2406;74
09327;2023;2;2;0;100;0;176201.5;1163.5;141
09328;2023;1;1;0;100;0;108000;2038;53
09329;2023;10;10;0;100;0;186420.5;1710.7;106.5
09331;2023;7;7;0;100;0;213315.428571429;1680.42857142857;123.571428571429
09332;2023;27;27;0;100;0;201272.666666667;1911.37037037037;103.62962962963
09334;2023;13;12;1;92.3076923076923;7.69230769230769;83253.4615384615;1440.38461538462;64
09336;2023;10;10;0;100;0;110243;1135.7;104.7
09339;2023;4;4;0;100;0;155925;1545.5;102
09340;2023;1;1;0;100;0;225000;1731;130
09341;2023;3;3;0;100;0;161006.666666667;1627.33333333333;98.6666666666667
09342;2023;1;1;0;100;0;130000;1733;75
10002;2023;1;1;0;100;0;117000;3900;30
10003;2023;45;45;0;100;0;134525.111111111;1366.35555555556;102.888888888889
10004;2023;2;2;0;100;0;113500;1486;74.5
10005;2023;2;2;0;100;0;92500;1165;79.5
10006;2023;30;21;9;70;30;93668.3333333333;1160.86666666667;79.7666666666667
10008;2023;2;2;0;100;0;117500;1019.5;135.5
10010;2023;1;1;0;100;0;80000;635;126
10011;2023;1;1;0;100;0;135000;1116;121
10012;2023;5;5;0;100;0;114781.2;1027.2;114.4
10014;2023;2;2;0;100;0;158000;1764.5;89.5
10015;2023;6;6;0;100;0;197858.333333333;1664.5;135.333333333333
10018;2023;5;5;0;100;0;119200;945.6;115
10019;2023;5;5;0;100;0;128230;964.4;143
10020;2023;4;4;0;100;0;215250;1978;111
10022;2023;4;4;0;100;0;62125;834;74
10023;2023;2;2;0;100;0;126875;1070;104
10024;2023;2;2;0;100;0;119500;1210.5;98
10028;2023;1;1;0;100;0;91850;1021;90
10029;2023;2;2;0;100;0;85000;1226;71
10030;2023;9;9;0;100;0;224710.111111111;2245.66666666667;99.7777777777778
10031;2023;6;6;0;100;0;186700;1473.83333333333;131.833333333333
10032;2023;1;1;0;100;0;175000;1733;101
10033;2023;37;30;7;81.0810810810811;18.9189189189189;89618.3783783784;1054.91891891892;84.1621621621622
10034;2023;20;11;9;55;45;91697.85;1052.55;82.05
10035;2023;7;7;0;100;0;97057.1428571429;836.285714285714;109.571428571429
10037;2023;5;5;0;100;0;169474;1706.6;101.2
10038;2023;3;3;0;100;0;107300;1221;86
10039;2023;1;1;0;100;0;32000;471;68
10040;2023;4;4;0;100;0;66100;703.5;91.5
10041;2023;1;1;0;100;0;120000;741;162
10042;2023;3;3;0;100;0;70333.3333333333;800.666666666667;85.6666666666667
10043;2023;1;1;0;100;0;62400;1248;50
10049;2023;3;3;0;100;0;231000;1995.66666666667;123.666666666667
10050;2023;1;1;0;100;0;188000;1435;131
10051;2023;8;8;0;100;0;205462.5;1947.125;105.75
10052;2023;3;3;0;100;0;167133.333333333;1375.66666666667;117
10053;2023;3;3;0;100;0;243666.666666667;1901;141.666666666667
10054;2023;2;2;0;100;0;121000;1512.5;80
10055;2023;1;1;0;100;0;125000;1250;100
10056;2023;3;3;0;100;0;115770.666666667;1144.33333333333;99
10058;2023;2;2;0;100;0;85500;1093.5;80
10059;2023;1;1;0;100;0;35000;673;52
10060;2023;39;33;6;84.6153846153846;15.3846153846154;241027.435897436;2174.25641025641;109.564102564103
10061;2023;5;5;0;100;0;197722;1684;115.6
10062;2023;2;2;0;100;0;75418;1011.5;76.5
10063;2023;7;7;0;100;0;137892.857142857;1321.28571428571;104.571428571429
10064;2023;21;21;0;100;0;131936.238095238;1365.28571428571;96.7142857142857
10065;2023;1;1;0;100;0;120000;1579;76
10066;2023;6;6;0;100;0;169011.666666667;1769.83333333333;98.5
10067;2023;14;12;2;85.7142857142857;14.2857142857143;222882.142857143;1996.64285714286;111.5
10068;2023;1;1;0;100;0;149000;1242;120
10069;2023;2;2;0;100;0;169500;1290;129
10070;2023;6;6;0;100;0;174000;1817.16666666667;96
10073;2023;1;1;0;100;0;50000;549;91
10074;2023;7;7;0;100;0;177035.714285714;1466.57142857143;114.142857142857
10075;2023;2;2;0;100;0;51687.5;625;74
10076;2023;3;3;0;100;0;127766.666666667;1025.66666666667;140
10079;2023;2;2;0;100;0;68500;614.5;99
10080;2023;6;6;0;100;0;192166.666666667;1227.66666666667;142
10081;2023;98;53;45;54.0816326530612;45.9183673469388;137084.275510204;1671.22448979592;79.5714285714286
10082;2023;2;2;0;100;0;170000;1461;120.5
10083;2023;5;5;0;100;0;153000;1414.8;93
10084;2023;12;12;0;100;0;211125.833333333;1966.08333333333;109.166666666667
10087;2023;2;2;0;100;0;117500;1054.5;111.5
10089;2023;6;6;0;100;0;172416.666666667;1342.5;124.833333333333
10090;2023;1;1;0;100;0;129000;1843;70
10092;2023;1;1;0;100;0;215000;2363;91
10093;2023;1;1;0;100;0;205500;1727;119
10094;2023;7;7;0;100;0;75071.4285714286;878.571428571429;87.5714285714286
10095;2023;6;6;0;100;0;139858.333333333;1188.83333333333;120.666666666667
10096;2023;6;6;0;100;0;157736.666666667;1393;110.5
10097;2023;1;1;0;100;0;155000;1076;144
10098;2023;4;4;0;100;0;110875;1280.5;101.5
10099;2023;5;5;0;100;0;192350;1266.4;152
10100;2023;15;15;0;100;0;233398.466666667;2011.66666666667;119.666666666667
10101;2023;2;2;0;100;0;139325;1284.5;107.5
10102;2023;3;3;0;100;0;112666.666666667;906.333333333333;117
10103;2023;3;3;0;100;0;169666.666666667;1789;96
10104;2023;3;3;0;100;0;403653.333333333;1827;183.666666666667
10106;2023;2;2;0;100;0;135000;1687.5;80
10108;2023;3;3;0;100;0;77000;1027.33333333333;80.3333333333333
10109;2023;3;3;0;100;0;107500;1058;94.3333333333333
10110;2023;4;4;0;100;0;172250;2328.25;81.5
10111;2023;3;3;0;100;0;98666.6666666667;1112;94
10112;2023;5;5;0;100;0;121680;1397.8;98.2
10113;2023;4;4;0;100;0;86894.5;1013.25;83.25
10114;2023;12;12;0;100;0;98083.3333333333;1147.33333333333;95.25
10115;2023;13;12;1;92.3076923076923;7.69230769230769;230173.076923077;2005.92307692308;112.384615384615
10119;2023;1;1;0;100;0;287750;3509;82
10120;2023;3;3;0;100;0;193833.333333333;1363.66666666667;134.666666666667
10121;2023;4;4;0;100;0;80750;813.75;97.25
10122;2023;3;3;0;100;0;95333.3333333333;929.666666666667;101.333333333333
10123;2023;14;10;4;71.4285714285714;28.5714285714286;127117.142857143;1847.64285714286;74.7857142857143
10124;2023;4;4;0;100;0;139375;1250.5;123.25
10125;2023;4;4;0;100;0;186750;1451.75;101.5
10126;2023;1;1;0;100;0;80000;800;100
10129;2023;1;1;0;100;0;80000;1000;80
10130;2023;2;2;0;100;0;87350;728;120
10132;2023;4;4;0;100;0;104672.5;1340.5;82.75
10133;2023;4;4;0;100;0;99125;1157;81.75
10136;2023;1;1;0;100;0;27500;561;49
10138;2023;2;2;0;100;0;29975;1000;37
10139;2023;1;1;0;100;0;117212;1056;111
10140;2023;11;11;0;100;0;91636.3636363636;959.454545454545;100.181818181818
10141;2023;5;5;0;100;0;57435;810;70
10142;2023;20;20;0;100;0;99522.5;1231.05;82.15
10143;2023;2;2;0;100;0;104250;985;107
10144;2023;2;2;0;100;0;111500;1281.5;78
10145;2023;2;2;0;100;0;131750;1208.5;108.5
10146;2023;1;1;0;100;0;57000;877;65
10148;2023;3;3;0;100;0;143333.333333333;1670.33333333333;86
10149;2023;3;3;0;100;0;230316.666666667;1781.33333333333;131
10150;2023;2;2;0;100;0;341000;2537;141.5
10151;2023;11;10;1;90.9090909090909;9.09090909090909;167045.454545455;1808.90909090909;92.7272727272727
10153;2023;2;2;0;100;0;225304;1613;138.5
10154;2023;1;1;0;100;0;55000;1279;43
10155;2023;2;2;0;100;0;237325;1458;161
10156;2023;8;8;0;100;0;196125;1742.125;115.875
10157;2023;2;2;0;100;0;132400;2231.5;62.5
10158;2023;5;5;0;100;0;178219;1886;99
10164;2023;11;11;0;100;0;130409.090909091;1300.54545454545;105.727272727273
10165;2023;4;4;0;100;0;188375;2041.75;118
10166;2023;5;5;0;100;0;129330;1456.2;95.8
10167;2023;1;1;0;100;0;162000;726;223
10168;2023;1;1;0;100;0;90000;1286;70
10169;2023;5;5;0;100;0;129940.4;1274.2;105.4
10170;2023;5;5;0;100;0;125760;1368;99.2
10171;2023;1;1;0;100;0;86000;628;137
10173;2023;5;5;0;100;0;222000;1940.6;112.6
10175;2023;2;2;0;100;0;134500;1455;93
10176;2023;2;2;0;100;0;69250;1021;71
10177;2023;4;4;0;100;0;99000;888.75;113.75
10178;2023;1;1;0;100;0;140710;1303;108
10179;2023;6;6;0;100;0;162465.333333333;1568.16666666667;100.166666666667
10180;2023;1;1;0;100;0;227000;1621;140
10184;2023;1;1;0;100;0;90000;938;96
10185;2023;2;2;0;100;0;180500;1213.5;137.5
10186;2023;1;1;0;100;0;210000;1750;120
10187;2023;3;3;0;100;0;70000;753.333333333333;97
10188;2023;1;1;0;100;0;115000;1438;80
10189;2023;2;2;0;100;0;28000;658.5;49
10190;2023;2;2;0;100;0;143000;1505.5;95
10191;2023;5;3;2;60;40;193240;1613.8;129.6
10192;2023;1;1;0;100;0;86000;632;136
10193;2023;4;4;0;100;0;147942.5;1244.75;122
10194;2023;2;2;0;100;0;135000;899.5;152
10195;2023;2;2;0;100;0;73750;671.5;110.5
10198;2023;1;1;0;100;0;112000;2333;48
10199;2023;8;8;0;100;0;154250;1125.25;129.5
10202;2023;3;3;0;100;0;124983.333333333;1301.33333333333;100.333333333333
10203;2023;3;3;0;100;0;64946.6666666667;901.333333333333;88
10205;2023;1;1;0;100;0;123000;769;160
10206;2023;1;1;0;100;0;108000;1080;100
10207;2023;3;3;0;100;0;116000;1204.33333333333;94.6666666666667
10208;2023;4;4;0;100;0;173000;1733;103.5
10209;2023;21;19;2;90.4761904761905;9.52380952380952;212337;2076.71428571429;102.904761904762
10210;2023;4;4;0;100;0;193081.25;1755;114.75
10211;2023;10;9;1;90;10;237250;2111.3;114.7
10212;2023;1;1;0;100;0;40000;500;80
10213;2023;2;2;0;100;0;91066;689.5;137.5
10215;2023;1;1;0;100;0;217250;2050;106
10216;2023;9;9;0;100;0;99446.8888888889;1077.66666666667;93.5555555555556
10218;2023;4;4;0;100;0;137337.5;1324.25;110.75
10220;2023;15;15;0;100;0;145433.333333333;1610.26666666667;88.4
10222;2023;4;4;0;100;0;134250;1093;124.5
10223;2023;8;8;0;100;0;92745.875;1020.375;96.875
10224;2023;14;14;0;100;0;113142.857142857;1338.5;90.5
10225;2023;2;2;0;100;0;175500;1223;150
10226;2023;1;1;0;100;0;96000;727;132
10227;2023;3;3;0;100;0;105633.333333333;1021.33333333333;97.6666666666667
10228;2023;3;3;0;100;0;101833.333333333;945.666666666667;108.333333333333
10229;2023;2;2;0;100;0;96500;1135.5;82.5
10230;2023;3;3;0;100;0;127500;1306.66666666667;99
10231;2023;9;9;0;100;0;136888.888888889;1594;86.8888888888889
10232;2023;8;8;0;100;0;145175;1317.375;106
10233;2023;20;17;3;85;15;126700;1466.4;85.75
10234;2023;4;4;0;100;0;128750;1358.75;95.25
10236;2023;1;1;0;100;0;156500;1630;96
10237;2023;6;6;0;100;0;150000;1466.16666666667;99.8333333333333
10238;2023;9;8;1;88.8888888888889;11.1111111111111;188958.555555556;1427.22222222222;132.111111111111
10239;2023;1;1;0;100;0;170000;1308;130
10240;2023;4;4;0;100;0;296597.5;2071.25;149
10242;2023;2;2;0;100;0;152500;1624;84.5
10245;2023;4;4;0;100;0;159750;1429.75;109.75
10246;2023;2;2;0;100;0;134000;1460.5;90.5
10247;2023;1;1;0;100;0;1,00E+05;2128;47
10248;2023;3;3;0;100;0;260026.666666667;1859.66666666667;129.666666666667
10249;2023;6;6;0;100;0;149408.333333333;1148.16666666667;135.666666666667
10250;2023;5;5;0;100;0;144800;1130.4;123.4
10251;2023;4;4;0;100;0;120030;1536.25;76.25
10253;2023;2;2;0;100;0;142199.5;997.5;137
10254;2023;3;3;0;100;0;180833.333333333;1368.33333333333;146.333333333333
10255;2023;1;1;0;100;0;265000;2208;120
10256;2023;4;4;0;100;0;186250;1748;113.75
10258;2023;2;2;0;100;0;155000;1509.5;102.5
10259;2023;5;5;0;100;0;185800;2429.6;85.8
10260;2023;6;6;0;100;0;319241.666666667;2351.33333333333;125.666666666667
10261;2023;6;6;0;100;0;88608.3333333333;1043.83333333333;85.5
10262;2023;4;4;0;100;0;52250;594.75;90
10263;2023;2;2;0;100;0;147700;1859;79.5
10264;2023;2;2;0;100;0;60000;750;75
10265;2023;28;20;8;71.4285714285714;28.5714285714286;190732.535714286;2286.46428571429;85.25
10266;2023;2;2;0;100;0;197150;1674.5;117.5
10267;2023;2;2;0;100;0;96750;979;103
10268;2023;56;46;10;82.1428571428571;17.8571428571429;147777.785714286;1759.67857142857;87.4107142857143
10269;2023;1;1;0;100;0;130000;1250;104
10270;2023;3;3;0;100;0;158466.666666667;1353.66666666667;132.666666666667
10271;2023;6;6;0;100;0;121648.5;1104.66666666667;110.166666666667
10272;2023;1;1;0;100;0;155000;1115;139
10274;2023;5;5;0;100;0;132820;1245.8;102.8
10275;2023;5;5;0;100;0;178000;1251.2;147
10276;2023;3;3;0;100;0;207266.666666667;1694.66666666667;121.333333333333
10278;2023;1;1;0;100;0;149000;1211;123
10279;2023;1;1;0;100;0;108000;1227;88
10280;2023;14;14;0;100;0;121787.357142857;1269.35714285714;98.4285714285714
10282;2023;13;13;0;100;0;174426.923076923;1711.92307692308;96.4615384615385
10283;2023;1;1;0;100;0;1,00E+05;1190;84
10284;2023;2;2;0;100;0;128500;1240;119.5
10287;2023;10;10;0;100;0;138550;1359.5;102.2
10288;2023;1;1;0;100;0;84000;988;85
10289;2023;15;15;0;100;0;111366.666666667;965.733333333333;118.466666666667
10291;2023;3;3;0;100;0;180666.666666667;1774;101
10293;2023;1;1;0;100;0;107000;594;180
10294;2023;1;1;0;100;0;40000;690;58
10295;2023;1;1;0;100;0;82000;863;95
10296;2023;1;1;0;100;0;140000;1400;100
10297;2023;38;26;12;68.4210526315789;31.5789473684211;179830.5;2094.68421052632;86.6842105263158
10298;2023;14;14;0;100;0;119439.714285714;1173.42857142857;103.142857142857
10299;2023;3;3;0;100;0;126910;1598.66666666667;98
10300;2023;6;6;0;100;0;121983.333333333;1195.16666666667;99.3333333333333
10301;2023;4;4;0;100;0;152340;1261.75;113.5
10302;2023;2;2;0;100;0;220000;1597;152
10304;2023;1;1;0;100;0;89100;928;96
10306;2023;3;3;0;100;0;79333.3333333333;848.666666666667;96
10307;2023;2;2;0;100;0;220300;2439;92
10308;2023;1;1;0;100;0;95000;841;113
10309;2023;1;1;0;100;0;197750;1213;163
10310;2023;1;1;0;100;0;135500;1506;90
10312;2023;1;1;0;100;0;105000;1615;65
10313;2023;5;5;0;100;0;117700;1053.8;110.2
10314;2023;3;3;0;100;0;55000;987.666666666667;61.3333333333333
10315;2023;1;1;0;100;0;111000;1181;94
10317;2023;11;11;0;100;0;121256.363636364;1132.18181818182;118.636363636364
10319;2023;5;5;0;100;0;80400;630.4;118.2
10320;2023;2;2;0;100;0;218000;1775;122
10321;2023;39;39;0;100;0;241910.256410256;2238.82051282051;110.358974358974
10323;2023;170;139;31;81.7647058823529;18.2352941176471;103657;1261.54705882353;83.0705882352941
10324;2023;4;4;0;100;0;302862.5;2557;125.75
10325;2023;28;23;5;82.1428571428571;17.8571428571429;221062.5;2332.60714285714;94.9285714285714
10326;2023;2;2;0;100;0;65000;1027.5;61.5
10327;2023;1;1;0;100;0;160000;1481;108
10328;2023;5;4;1;80;20;202600;2315.8;108
10329;2023;5;5;0;100;0;198867.6;2387.2;82.8
10330;2023;1;1;0;100;0;190000;1338;142
10331;2023;5;5;0;100;0;186450;1638.8;112
10332;2023;4;4;0;100;0;271500;2341.75;117.75
10333;2023;198;89;109;44.9494949494949;55.0505050505051;154110.606060606;1916.88888888889;79.4343434343434
10334;2023;4;4;0;100;0;163469;1387.5;108.25
10335;2023;1;1;0;100;0;108000;2160;50
10336;2023;3;3;0;100;0;151000;1936;81.3333333333333
10338;2023;3;3;0;100;0;132333.333333333;1418.33333333333;92
10339;2023;2;2;0;100;0;354164.5;2167.5;165
10340;2023;33;29;4;87.8787878787879;12.1212121212121;191607.878787879;1962.9696969697;99.6666666666667
10341;2023;3;3;0;100;0;148200;1162.66666666667;147
10342;2023;3;3;0;100;0;207666.666666667;1846.33333333333;113.666666666667
10343;2023;82;52;30;63.4146341463415;36.5853658536585;158340.646341463;1966.29268292683;82.6707317073171
10344;2023;2;2;0;100;0;276000;2542;111
10345;2023;5;5;0;100;0;80266;978.2;80.8
10347;2023;2;2;0;100;0;147000;1204;122.5
10348;2023;4;4;0;100;0;105500;1028.5;99.5
10349;2023;23;23;0;100;0;228941.52173913;1936.08695652174;127.478260869565
10350;2023;7;7;0;100;0;138285.714285714;1136.71428571429;117.714285714286
10351;2023;5;5;0;100;0;155820;1385;115.4
10352;2023;24;24;0;100;0;255391.666666667;2275;112.458333333333
10353;2023;9;9;0;100;0;147204.888888889;1752.88888888889;83.6666666666667
10354;2023;2;2;0;100;0;73000;1043;70.5
10355;2023;3;3;0;100;0;250000;1852.66666666667;134.666666666667
10356;2023;2;2;0;100;0;96500;887.5;108.5
10357;2023;25;23;2;92;8;168415.2;1945.76;87.64
10358;2023;8;7;1;87.5;12.5;160881.25;1453;116.25
10359;2023;10;10;0;100;0;151480.2;1410.8;105.2
10360;2023;9;9;0;100;0;295266.666666667;2450.33333333333;123
10361;2023;1;1;0;100;0;165000;1650;100
10362;2023;176;81;95;46.0227272727273;53.9772727272727;152093.039772727;2130.30113636364;70.9602272727273
10363;2023;1;1;0;100;0;160000;2162;74
10365;2023;2;2;0;100;0;97400;1012;98.5
10366;2023;1;1;0;100;0;170000;1382;123
10367;2023;9;9;0;100;0;120944.444444444;1565.77777777778;85.8888888888889
10368;2023;10;10;0;100;0;166900;1995.9;89
10369;2023;1;1;0;100;0;45000;652;69
10370;2023;4;4;0;100;0;117075;988;105.25
10371;2023;3;3;0;100;0;107356.666666667;1435;75.3333333333333
10372;2023;2;2;0;100;0;147250;1217.5;121
10373;2023;5;5;0;100;0;258554;1670.6;172.6
10374;2023;1;1;0;100;0;85000;1076;79
10375;2023;2;2;0;100;0;172300;1914.5;87.5
10378;2023;1;1;0;100;0;50800;591;86
10379;2023;5;5;0;100;0;152319;1400;121
10381;2023;7;7;0;100;0;273771.428571429;2171.28571428571;133.857142857143
